Prize_Type,Year,Laureate,Laureate_img,Rationale,Birth_Year,Death_Year,Portrait_URL,Nationality_1,Nationality_2,Nationality_3,Nationality_4,Nationality_img_1,Nationality_img_2,Nationality_img_3,Nationality_img_4,Flag_URL_1,Flag_URL_2,Flag_URL_3,Flag_URL_4
Economics,1979,Theodore Schultz,/imgs/Laureates/Theodore_Schultz_1902.jpg,for their pioneering research into economic development research with particular consideration of the problems of developing countries,1902,1998,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Theodore_W._Schultz_close-up_%28cropped%29.jpg/120px-Theodore_W._Schultz_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1979,W. Arthur Lewis,/imgs/Laureates/W_Arthur_Lewis_1915.jpg,for their pioneering research into economic development research with particular consideration of the problems of developing countries,1915,1991,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/W_Arthur_Lewis_close-up_%28cropped%29.jpg/120px-W_Arthur_Lewis_close-up_%28cropped%29.jpg,Saint Lucia,United Kingdom,,,/imgs/Flags/40px-Flag_of_Saint_Lucia_%281979%E2%80%932002%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Flag_of_Saint_Lucia_%281979%E2%80%932002%29.svg/40px-Flag_of_Saint_Lucia_%281979%E2%80%932002%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,
Economics,1980,Lawrence Klein,/imgs/Laureates/Lawrence_Klein_1920.jpg,for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies,1920,2013,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Lawrence_Robert_Klein_close-up_%28cropped%29.jpg/120px-Lawrence_Robert_Klein_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1981,James Tobin,/imgs/Laureates/James_Tobin_1918.jpg,"for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices",1918,2002,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/James_Tobin_close-up_%28cropped%29.jpg/120px-James_Tobin_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1982,George Stigler,/imgs/Laureates/George_Stigler_1911.jpg,"for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation",1911,1991,https://upload.wikimedia.org/wikipedia/en/c/c7/George_Stigler.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1983,Gérard Debreu,/imgs/Laureates/G_rard_Debreu_1921.jpg,for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium,1921,2004,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Gerard_Debreu_close-up_%28cropped%29.jpg/120px-Gerard_Debreu_close-up_%28cropped%29.jpg,France,,,,/imgs/Flags/40px-Flag_of_France.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/40px-Flag_of_France.svg.png,,,
Economics,1984,Richard Stone,/imgs/Laureates/Richard_Stone_1913.jpg,for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis,1913,1991,https://upload.wikimedia.org/wikipedia/en/7/71/Richard_Stone.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Economics,1985,Franco Modigliani,/imgs/Laureates/Franco_Modigliani_1918.jpg,for his pioneering analyses of saving and of financial markets,1918,2003,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Franco_Modigliani_close-up_%28cropped%29.jpg/120px-Franco_Modigliani_close-up_%28cropped%29.jpg,Italy,,,,/imgs/Flags/40px-Flag_of_Italy.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/40px-Flag_of_Italy.svg.png,,,
Economics,1986,James M. Buchanan,/imgs/Laureates/James_M_Buchanan_1919.jpg,for his development of the contractual and constitutional bases for the theory of economic and political decision-making,1919,2013,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/James_Buchanan_by_Atlas_network_%282x3_cropped%29.jpg/120px-James_Buchanan_by_Atlas_network_%282x3_cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1987,Robert Solow,/imgs/Laureates/Robert_Solow_1924.jpg,for his contributions to the theory of economic growth,1924,2023,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Robert_Solow_close-up_%28cropped%29.jpg/120px-Robert_Solow_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1988,Maurice Allais,/imgs/Laureates/Maurice_Allais_1911.jpg,for his pioneering contributions to the theory of markets and efficient utilization of resources,1911,2010,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Maurice_Allais_close-up_%28cropped%29.jpg/120px-Maurice_Allais_close-up_%28cropped%29.jpg,France,,,,/imgs/Flags/40px-Flag_of_France.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/40px-Flag_of_France.svg.png,,,
Economics,1989,Trygve Haavelmo,/imgs/Laureates/Trygve_Haavelmo_1911.jpg,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,1911,1999,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Trygve_Haavelmo_close-up_%28cropped%29.jpg/120px-Trygve_Haavelmo_close-up_%28cropped%29.jpg,Norway,,,,/imgs/Flags/40px-Flag_of_Norway.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/40px-Flag_of_Norway.svg.png,,,
Economics,1990,Harry Markowitz,/imgs/Laureates/Harry_Markowitz_1927.png,for their pioneering work in the theory of financial economics,1927,2023,https://www.nobelprize.org/images/markowitz-13420-content-portrait-mobile-tiny.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1990,Merton Miller,/imgs/Laureates/Merton_Miller_1923.jpg,for their pioneering work in the theory of financial economics,1923,2000,https://upload.wikimedia.org/wikipedia/en/7/7c/Merton_Miller.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1990,William F. Sharpe,/imgs/Laureates/William_F_Sharpe_1934.jpg,for their pioneering work in the theory of financial economics,1934,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/William_F._Sharpe_close-up_%28cropped%29.jpg/120px-William_F._Sharpe_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1991,Ronald Coase,/imgs/Laureates/Ronald_Coase_1910.jpg,for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy,1910,2013,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Ronald_Coase_close-up_%28cropped%29.jpg/120px-Ronald_Coase_close-up_%28cropped%29.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Economics,1992,Gary Becker,/imgs/Laureates/Gary_Becker_1930.jpg,"for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction, including non-market behaviour",1930,2014,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Gary_Becker_close-up_%28cropped%29.jpg/120px-Gary_Becker_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1993,Robert Fogel,/imgs/Laureates/Robert_Fogel_1926.jpg,for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change,1926,2013,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Robert_William_Fogel_close-up_%28cropped%29.jpg/120px-Robert_William_Fogel_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1993,Douglass North,/imgs/Laureates/Douglass_North_1920.jpg,for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change,1920,2015,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Douglass_North_close-up_%28cropped%29.jpg/120px-Douglass_North_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1994,John Harsanyi,/imgs/Laureates/John_Harsanyi_1920.png,for their pioneering analysis of equilibria in the theory of non-cooperative games,1920,2000,https://upload.wikimedia.org/wikipedia/en/6/6b/John_Harsanyi.jpg,Hungary,United States,,,/imgs/Flags/40px-Flag_of_Hungary.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Flag_of_Hungary.svg/40px-Flag_of_Hungary.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Economics,1994,John Forbes Nash Jr.,/imgs/Laureates/John_Forbes_Nash_Jr__1928.jpg,for their pioneering analysis of equilibria in the theory of non-cooperative games,1928,2015,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/John_Forbes_Nash%2C_Jr._close-up_%28cropped%29.jpg/120px-John_Forbes_Nash%2C_Jr._close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1994,Reinhard Selten,/imgs/Laureates/Reinhard_Selten_1930.jpg,for their pioneering analysis of equilibria in the theory of non-cooperative games,1930,2016,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Reinhard_Selten_close-up_%28cropped%29.jpg/120px-Reinhard_Selten_close-up_%28cropped%29.jpg,Germany,,,,/imgs/Flags/40px-Flag_of_Germany.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,,,
Economics,1995,"Robert Lucas, Jr.",/imgs/Laureates/Robert_Lucas_Jr__1937.jpg,"for having developed and applied the hypothesis of rational expectations, and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy",1937,2023,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Robert_E._Lucas_Jr._close-up_%28cropped%29.jpg/120px-Robert_E._Lucas_Jr._close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1996,James Mirrlees,/imgs/Laureates/James_Mirrlees_1936.jpg,for their fundamental contributions to the economic theory of incentives under asymmetric information,1936,2018,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Sir_James_Mirrlees_close-up_%28cropped%29.jpg/120px-Sir_James_Mirrlees_close-up_%28cropped%29.jpg,United Kingdom,,,,/imgs/Flags/40px-Flag_of_the_United_Kingdom.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/40px-Flag_of_the_United_Kingdom.svg.png,,,
Economics,1996,William Vickrey,/imgs/Laureates/William_Vickrey_1914.jpg,for their fundamental contributions to the economic theory of incentives under asymmetric information,1914,1996,https://upload.wikimedia.org/wikipedia/en/2/2d/William_Vickrey.gif,Canada,United States,,,/imgs/Flags/40px-Flag_of_Canada_%28Pantone%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Canada_%28Pantone%29.svg/40px-Flag_of_Canada_%28Pantone%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Economics,1997,Robert C. Merton,/imgs/Laureates/Robert_C_Merton_1944.jpg,for a new method to determine the value of derivatives,1944,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Robert_Merton_November_2010_%282x3_cropped%29.jpg/120px-Robert_Merton_November_2010_%282x3_cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,1997,Myron Scholes,/imgs/Laureates/Myron_Scholes_1941.jpg,for a new method to determine the value of derivatives,1941,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Myron_Scholes_close-up_%28cropped%29.jpg/120px-Myron_Scholes_close-up_%28cropped%29.jpg,Canada,United States,,,/imgs/Flags/40px-Flag_of_Canada_%28Pantone%29.svg.png,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Canada_%28Pantone%29.svg/40px-Flag_of_Canada_%28Pantone%29.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,
Economics,1998,Amartya Sen,/imgs/Laureates/Amartya_Sen_1933.jpg,for his contributions to welfare economics,1933,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Amartya_Sen_close-up_%28cropped%29.jpg/120px-Amartya_Sen_close-up_%28cropped%29.jpg,India,,,,/imgs/Flags/40px-Flag_of_India.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/40px-Flag_of_India.svg.png,,,
Economics,1999,Robert Mundell,/imgs/Laureates/Robert_Mundell_1932.jpg,for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas,1932,2021,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Robert_Mundell_close-up_%28cropped%29.jpg/120px-Robert_Mundell_close-up_%28cropped%29.jpg,Canada,,,,/imgs/Flags/40px-Flag_of_Canada_%28Pantone%29.svg.png,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Canada_%28Pantone%29.svg/40px-Flag_of_Canada_%28Pantone%29.svg.png,,,
Economics,2000,James Heckman,/imgs/Laureates/James_Heckman_1944.jpg,for his development of theory and methods for analyzing selective samples,1944,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/James_Heckman_%28cropped%29.jpg/120px-James_Heckman_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,2000,Daniel McFadden,/imgs/Laureates/Daniel_McFadden_1937.JPG,for his development of theory and methods for analyzing discrete choice,1937,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Daniel_McFadden_close-up_%28cropped%29.JPG/120px-Daniel_McFadden_close-up_%28cropped%29.JPG,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,2001,George Akerlof,/imgs/Laureates/George_Akerlof_1940.jpg,for their analyses of markets with information asymmetry,1940,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/George_Akerlof_close-up_%28cropped%29.jpg/93px-George_Akerlof_close-up_%28cropped%29.jpg,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
Economics,2001,Michael Spence,/imgs/Laureates/Michael_Spence_1943.JPG,for their analyses of markets with information asymmetry,1943,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Michael_Spence_close-up_%28cropped%29.JPG/120px-Michael_Spence_close-up_%28cropped%29.JPG,United States,,,,/imgs/Flags/40px-Flag_of_the_United_States.svg.png,,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/40px-Flag_of_the_United_States.svg.png,,,
